,id_solicitante,nombre,apellido
891,892,Oscar Javier,Iancu
892,893,Abdessamad,Becares
893,894,Fortunato,O√Ëoro
894,895,Ousmane,Monells
895,896,Jose Jaime,Iliescu
896,897,Moustapha,Villagomez
897,898,Cristofer,Cebria
898,899,Regino,Regalon
899,900,Julio Manuel,Rivadeneyra
900,901,Jose Damian,Hungria
901,902,Amando,Faber
902,903,Dennis,Pita
903,904,Dylan,Aramburu
904,905,Jose Diego,Barcala
905,906,Amine,Cardesa
906,907,Liviu,Ce√Ëera
907,908,Juan Emilio,Alomoto
908,909,Soufiane,Brice√Ëo
909,910,Ladislao,Redero
910,911,Airam,Hergueta
911,912,Abdelhadi,Uribarren
912,913,Bogdan,Micu
913,914,Sandro,Burcea
914,915,Kepa,Barnard
915,916,Danut,Sambola
916,917,Jose Mariano,Campero
917,918,Viktor,Capsir
918,919,Josep Antoni,Lubian
919,920,Roi,Cristia
920,921,Alberto Jesus,Villamisar
921,922,Ronald,Lizcano
922,923,David Jose,Garcia Alcala
923,924,Ruperto,Ota√Ëo
924,925,Isidre,Unzu
925,926,Amadou,Nicolau
926,927,Gervasio,Kaba
927,928,Alberto Javier,Sencianes
928,929,Ilias,Rech
929,930,Atanasio,Mora√Ëa
930,931,Telmo,Zazo
931,932,Nazario,Suanez
932,933,Jose Esteban,Ciudad
933,934,Cruz,Iglesia
934,935,El Mostafa,Jordan
935,936,Nacho,Ba√Ëeres
936,937,Diego Antonio,Motta
937,938,Daniel Jose,Hermo
938,939,Juan Felix,Limonchi
939,940,Casto,Antal
940,941,Manuel David,De Loma
941,942,Yuriy,Liranzo
942,943,Derek,Rabasso
943,944,Josep Oriol,Baella
944,945,Rayco,Arambul
945,946,Eulalio,Fraiz
946,947,Edwin,Llavona
947,948,Ignacio Maria,Malaver
948,949,Enzo,Asperilla
949,950,Henry,Junyent
950,951,Eugen,Recasens
951,952,Guillermo Jose,Cernadas
952,953,Juan Camilo,Gerena
953,954,Belarmino,Almansa
954,955,Jesus Fernando,Partido
955,956,Jose Lorenzo,Santovenia
956,957,Carlos Fernando,Herbera
957,958,Emili,Balas
958,959,Jose Victor,Avi√Ëo
959,960,Andres Manuel,El Jebari
960,961,Cristino,Corriente
961,962,Alfred,Comba
962,963,Sergio Jose,Nef
963,964,Cheikh,Cinca
964,965,David Jesus,O'Shea
965,966,Joaquin Manuel,Hurtado De Mendoza
966,967,Boris,Sanchez Roldan
967,968,Dimitar,Cestero
968,969,Telesforo,Berben
969,970,Custodio,Rota
970,971,Larbi,Vi√Ëayo
971,972,Oleg,Mosegue
972,973,Inocente,Austria
973,974,Francisco Tomas,Barbu
974,975,Ramon Antonio,Melus
975,976,Castor,Osoro
976,977,Paolo,Muste
977,978,Jesus Salvador,Sheppard
978,979,Simeon,Mourente
979,980,Steven,Beneitez
980,981,Iosu,Gubern
981,982,Mykola,Brugada
982,983,Petre,Faus
983,984,Jesus Enrique,Zekhnini
984,985,Antonio Joaquin,Alcedo
985,986,Javier Antonio,Colmeiro
986,987,Andreas,Costafreda
987,988,Miguel Francisco,Morenza
988,989,Magin,Agui√Ëo
989,990,Roberto Jose,Arreche
990,991,Mateu,Sinovas
991,992,Luis Daniel,Cester
992,993,Sergio Antonio,Noe
993,994,Eduardo Manuel,Navazo
994,995,Felicisimo,Buenacasa
995,996,Pedro Vicente,Zimmermann
996,997,Michael John,De Tomas
997,998,Jose Bernardo,Sanchez Carnerero
998,999,Toribio,Matallin
999,1000,Pedro Enrique,Papp
1000,1001,Alfons,Chuecos
1001,1002,Reinaldo,Orcoyen
1002,1003,Angel Ramon,Cupido
1003,1004,Vicente Ramon,Fargas
1004,1005,Torcuato,Carabelos
1005,1006,Fernando Antonio,Espartal
1006,1007,Francisco Andres,Molinuevo
1007,1008,Alfonso Javier,Wolf
1008,1009,Silvino,Espelosin
1009,1010,Manuel Ignacio,Villacreces
1010,1011,Stefano,Molis
1011,1012,Youness,Artalejo
1012,1013,Joaquin Jose,Pascalau
1013,1014,Wilson,Abenza
1014,1015,Mihail,Zarzo
1015,1016,Mar√Áal,Arminio
1016,1017,Manuel Miguel,Lopez Serrano
1017,1018,Ilyas,Lindao
1018,1019,Jose Marcos,Dubal
1019,1020,Patxi,Elich
1020,1021,Jesus Vicente,Bau
1021,1022,Cristhian,Coman
1022,1023,Mykhaylo,Benedito
1023,1024,Edmundo,Gabari
1024,1025,Francisco Alberto,Lapieza
1025,1026,Asensio,Gregory
1026,1027,Manuel Javier,Trojaola
1027,1028,Jose Ruben,El Kihel
1028,1029,Rafael Manuel,Parajo
1029,1030,Antonio Enrique,Torqui
1030,1031,Jorge Javier,Schmidt
1031,1032,Jean Pierre,Francois
1032,1033,Antonio Fernando,Algarate
1033,1034,Anouar,Ascunce
1034,1035,David Manuel,Navarrete
1035,1036,Javier Jesus,Bringas
1036,1037,Adama,Ristol
1037,1038,Atilano,El Hamdi
1038,1039,Joan Antoni,Arceiz
1039,1040,Teo,Alaminos
1040,1041,Andres Jose,Rubi√Ëo
1041,1042,Angelo,Hechavarria
1042,1043,Emanuel,Hilal
1043,1044,Hodei,Vi√Ëe
1044,1045,Diego Alejandro,Machuca
1045,1046,Efrain,Preixens
1046,1047,Redouane,Reascos
1047,1048,Juan Alejandro,Loghin
1048,1049,Pedro Ignacio,Villega
1049,1050,Victor Jesus,Candal
1050,1051,Emilio Jesus,Haque
1051,1052,Alejandro Jesus,Jima
1052,1053,Domingo Jose,Cabau
1053,1054,Grigore,May
1054,1055,Javier Maria,Chapartegui
1055,1056,Garikoitz,Vancells
1056,1057,Luis Andres,Melendi
1057,1058,Mario Alberto,Puntas
1058,1059,Ciprian,Dilme
1059,1060,Jorge Andres,Sanchez Cabezudo
1060,1061,Ricardo Manuel,Fernandez Palacios
1061,1062,Pedro Ramon,Eiris
1062,1063,Teodor,Senserrich
1063,1064,Constancio,Hanna
1064,1065,Jorge Miguel,Loyola
1065,1066,Alejandro Javier,Hafidi
1066,1067,Raimon,Sadek
1067,1068,Allal,Iribar
1068,1069,Oihan,Redecillas
1069,1070,Jordan,Hebrero
1070,1071,Noah,Leonor
1071,1072,Stephen,Louzan
1072,1073,Ethan,Paraja
1073,1074,Leocadio,Oulhaj
1074,1075,Jose Adrian,Bodalo
1075,1076,Javier Ignacio,Enri
1076,1077,Ovidiu,Laiz
1077,1078,Jorge Eduardo,Aracena
1078,1079,Abdelhafid,India
1079,1080,Pedro Alberto,Folla
1080,1081,Roc,Muga
1081,1082,Juan Lorenzo,Membrives
1082,1083,Sergey,Montesino
1083,1084,Miloud,Arrufat
1084,1085,Ihor,Baila
1085,1086,Pablo Andres,Viegas
1086,1087,David John,Tardon
1087,1088,Pablo Luis,Frases
1088,1089,Emilio Manuel,Busom
1089,1090,Iosif,White
1090,1091,Angel Gabriel,Sandonis
1091,1092,Rafael Francisco,Salesa
1092,1093,Ramon Maria,Garuz
1093,1094,Casiano,Radoi
1094,1095,Radu,Nepomuceno
1095,1096,Francisco Carlos,Yba√Ëez
1096,1097,Mohamed Amin,Bercianos
1097,1098,Abdul,Ubieto
1098,1099,Abdon,Lendoiro
1099,1100,Andrew,Aliste
1100,1101,Francisco Maria,Calvo Parra
1101,1102,Victor Antonio,Adsuara
1102,1103,Victor Miguel,El Otmani
1103,1104,Ayoze,Mendaza
1104,1105,Dorel,Rumbau
1105,1106,Francisco Joaquin,Rumbo
1106,1107,Joao,Kocsis
1107,1108,Jhon Jairo,Castiello
1108,1109,Quintin,Beumala
1109,1110,Abdelhakim,Coro
1110,1111,Oumar,Vivo
1111,1112,Eudald,Azaustre
1112,1113,Haritz,Dorobantu
1113,1114,Jose Carmelo,Giralt
1114,1115,Pedro David,Vogt
1115,1116,Reda,Cristobal
1116,1117,Ekain,Ke
1117,1118,Carlos Gustavo,Sagardia
1118,1119,Oscar Jose,Papio
1119,1120,Vicente Jesus,Bachs
1120,1121,Felix Manuel,Rodriguez Guzman
1121,1122,Justiniano,Feliciano
1122,1123,Vicente Luis,Cacabelos
1123,1124,Jenaro,Lopez Linares
1124,1125,David Alejandro,Vi√Ëuela
1125,1126,Paulo Jorge,Puigcorbe
1126,1127,Jorge Jose,Amoros
1127,1128,Mario Jose,Aboitiz
1128,1129,Javier Jose,Mesbahi
1129,1130,Laurentiu,De Toro
1130,1131,Vicente Antonio,Notari
1131,1132,Joaquin Antonio,Huallpa
1132,1133,Restituto,Barona
1133,1134,Hector Manuel,Olivet
1134,1135,Kenneth,Lagartera
1135,1136,Orencio,Caton
1136,1137,Alfonso Manuel,Valentines
1137,1138,Jose Oscar,Candamio
1138,1139,Danel,Rabanillo
1139,1140,David Antonio,Arolas
1140,1141,Rafael Carlos,Henche
1141,1142,Sami,Vara
1142,1143,Franco,Ortin
1143,1144,Blai,Longobardo
1144,1145,Joseba Andoni,Ceruelo
1145,1146,Manuel Andres,Rodriguez Rabadan
1146,1147,Jose Arturo,Rahal
1147,1148,Jose Aurelio,Jodas
1148,1149,Otman,Garcia Tenorio
1149,1150,Graciano,Esca√Ëuela
1150,1151,Domingo Antonio,Mutu
1151,1152,Quim,Marginet
1152,1153,Redouan,Calderay
1153,1154,Jaime Jose,Gardella
1154,1155,Enrique Jesus,Todorova
1155,1156,Marceliano,Llompart
1156,1157,Daniel Antonio,Espino
1157,1158,Filiberto,Rebate
1158,1159,Maxim,Aguila
1159,1160,Francisco Alejandro,Chamberlain
1160,1161,Serhiy,Sediles
1161,1162,Issam,Zhelyazkova
1162,1163,Yonatan,Fernandez De Las Heras
1163,1164,Felix Angel,El Hachimi
1164,1165,Nauzet,Fontanillas
1165,1166,Aniol,Liso
1166,1167,Carlos Alfonso,Sellart
1167,1168,Felix Jose,Brunner
1168,1169,Petrica,Garcia De Leaniz
1169,1170,Oscar David,Cala
1170,1171,Severo,Roch
1171,1172,Valerio,Moratalla
1172,1173,Eduardo Javier,Richards
1173,1174,Hakim,Vilasuso
1174,1175,Jhonatan,Estalella
1175,1176,Juan Eduardo,Rahali
1176,1177,Carlos Arturo,Rosario
1177,1178,Miguel Alejandro,Nomen
1178,1179,Alfredo Jose,Lucan
1179,1180,Juan Cristobal,Carracedo
1180,1181,Fernando Maria,Alvarez De Sotomayor
1181,1182,Samba,Rafik
1182,1183,Vicente Miguel,Murat
1183,1184,Ivan Jose,Cavanillas
1184,1185,Renato,Traveria
1185,1186,Alvaro Jesus,Viyuela
1186,1187,Xavi,Farell
1187,1188,Rafael Luis,Uribarrena
1188,1189,Anass,Sotero
1189,1190,Pio,Ramas
1190,1191,Hassane,Griera
1191,1192,Brayan,Selas
1192,1193,Modou,Dolon
1193,1194,Francisco Enrique,Boldo
1194,1195,Policarpo,Lopez Del Castillo
1195,1196,Adelino,Incognito
1196,1197,Millan,Aixela
1197,1198,Hafid,Carrete
1198,1199,Jesus Daniel,Agesta
1199,1200,Urtzi,Picazo
1200,1201,Elio,Sentandreu
1201,1202,Angel Alberto,Omedes
1202,1203,El Mustapha,Mongay
1203,1204,Bakary,Veny
1204,1205,Claudiu,Sheppard
1205,1206,Imran,Brosed
1206,1207,Neculai,Malaga
1207,1208,Jorge David,Zerrouki
1208,1209,Soufian,Cedo
1209,1210,Eduardo Antonio,Saldise
1210,1211,Eutimio,Bouchikhi
1211,1212,Peio,Cinos
1212,1213,Froilan,Abdelaziz
1213,1214,Juan Santiago,Sirvent
1214,1215,Mbarek,Carabel
1215,1216,Naim,Pedrayes
1216,1217,Oskar,Castelos
1217,1218,Ramon Jesus,Bennett
1218,1219,Victor Daniel,Udaondo
1219,1220,Jorge Carlos,Atanasio
1220,1221,Mehdi,Cernuda
1221,1222,Ciro,Karlsson
1222,1223,Nour Eddine,Ruanova
1223,1224,Aron,Garcia Parrado
1224,1225,Joaquin Maria,Zufiria
1225,1226,Juan Julian,Valenciaga
1226,1227,Manolo,Cirion
1227,1228,Luis Gabriel,Conca
1228,1229,Jorge Francisco,Durban
1229,1230,Maximiano,Visconti
1230,1231,Javier Alejandro,Incognito
1231,1232,Khalil,Toran
1232,1233,Nicomedes,El Hamdi
1233,1234,Abderrazak,Stana
1234,1235,Silvio,Baldellou
1235,1236,Massimo,Saco
1236,1237,Abdou,De La Calle
1237,1238,Cesar Manuel,Guinovart
1238,1239,Jose Augusto,Madero
1239,1240,Musa,Meler
1240,1241,Jeremias,Llandres
1241,1242,Josep Ramon,Furquet
1242,1243,Ruslan,Urdangarin
1243,1244,Nicusor,Kocsis
1244,1245,Miguel Luis,Ouled
1245,1246,Alvar,Santabaya
1246,1247,Antonio Alberto,Barbadillo
1247,1248,Ramon Manuel,Casilla
1248,1249,Krzysztof,Tenrero
1249,1250,Lamine,Bastan
1250,1251,Manuel Alfonso,Garcia Cuenca
1251,1252,Amir,Potes
1252,1253,Generoso,Garcia Heras
1253,1254,Edward,Raducan
1254,1255,Jorge Daniel,Planiol
1255,1256,Pedro Andres,Belloso
1256,1257,Andrey,Garcia Diego
1257,1258,Fernando Miguel,Khlifi
1258,1259,Adnan,Zorio
1259,1260,Francisco Fernando,Martinez De Guere√Ëu
1260,1261,Geronimo,Muller
1261,1262,Rafael Maria,Sanmarco
1262,1263,Erlantz,Guixe
1263,1264,Mhammed,Cegri
1264,1265,Morad,Esteves
1265,1266,Aner,Lopez Del Castillo
1266,1267,Luis Guillermo,Enjo
1267,1268,Saad,Ojalvo
1268,1269,Apolinar,Belamendia
1269,1270,Jose Nicolas,Serodio
1270,1271,Romeo,Tamas
1271,1272,Cristopher,Samir
1272,1273,Damia,De Cabo
1273,1274,Manuel Joaquin,Barrero
1274,1275,Boubacar,Casa
1275,1276,Eduardo Jesus,Curt
1276,1277,Krasimir,Bargo
1277,1278,Felix Antonio,Corpas
1278,1279,Ruyman,Tamay
1279,1280,Tirso,Lacort
1280,1281,Alvaro Manuel,Sisniega
1281,1282,Piotr,Grillo
1282,1283,Xoel,Pontones
1283,1284,Michele,Baldonedo
1284,1285,Ramon Luis,Llauro
1285,1286,Salvatore,Parejo
1286,1287,Souleymane,Cagigal
1287,1288,Juan Guillermo,Abarquero
1288,1289,Cesar Antonio,Madi
1289,1290,John Jairo,Garcia Cuenca
1290,1291,Alberto Carlos,Incio
1291,1292,Antonio Daniel,Parajo
1292,1293,Javier Francisco,Encinas
1293,1294,Alexandro,Jardiel
1294,1295,Joan Ramon,Borde
1295,1296,Enol,Van
1296,1297,Santiago Manuel,Furtado
1297,1298,Marcos Jose,Mabrouk
1298,1299,Ivan Jesus,Per
1299,1300,Bachir,Sensada
1300,1301,Francisco Julian,Carne
1301,1302,Jose Fermin,Daoudi
1302,1303,Dorin,Uceda
1303,1304,Ricardo Javier,Linde
1304,1305,El Bachir,Elguezabal
1305,1306,Tarek,Jacome
1306,1307,Segismundo,Rumi
1307,1308,Enrique Antonio,Mircheva
1308,1309,Jaime Antonio,Mateiu
1309,1310,Jeremy,Colsa
1310,1311,Teodomiro,Robledano
1311,1312,Andrzej,Girona
1312,1313,Eufrasio,Campderros
1313,1314,Salim,Almor
1314,1315,Yasin,Montllor
1315,1316,Crisanto,Elia
1316,1317,Cristian David,Berrones
1317,1318,Ricardo Antonio,Mondaray
1318,1319,Traian,Jabri
1319,1320,Miroslav,De La Luz
1320,1321,Akram,Villacieros
1321,1322,Jorge Alejandro,Tica
1322,1323,Luis Gonzalo,Paris
1323,1324,Matteo,Basa√Ëez
1324,1325,Oscar Antonio,Aycart
1325,1326,Angel Vicente,Kowalski
1326,1327,Vicente Juan,Bizarro
1327,1328,Freddy,Zerpa
1328,1329,Pedro Joaquin,Irigoyen
1329,1330,Petar,Soblechero
1330,1331,Charles,Balsalobre
1331,1332,Mostapha,Argoitia
1332,1333,Teodosio,Checa
1333,1334,Wolfgang,Lagunilla
1334,1335,Maikel,Alier
1335,1336,Plamen,Llabata
1336,1337,Angel Carlos,Casallas
1337,1338,Carlos Vicente,Agostinho
1338,1339,Eligio,Beck
1339,1340,Gabriel Angel,Chadli
1340,1341,Vitaliy,Iftode
1341,1342,Zeus,Aras
1342,1343,Dmytro,O'Callaghan
1343,1344,Joan Manuel,Martillo
1344,1345,Miguel Manuel,Ravira
1345,1346,Luigi,Silverio
1346,1347,Neftali,Anthony
1347,1348,Alfonso Jesus,Freixanet
1348,1349,Honorato,Nina
1349,1350,Vicente Francisco,Gaya
1350,1351,Jose Ernesto,Reol
1351,1352,Angel Fernando,Buezas
1352,1353,Oswaldo,Bozzo
1353,1354,Lucinio,El Fechtali
1354,1355,Jesus Andres,Urbon
1355,1356,Tristan,Sardi
1356,1357,Jose Armando,Muriedas
1357,1358,Mariano Jose,Visanzay
1358,1359,Mohamed Amine,Abraira
1359,1360,Carlos Alejandro,Braulio
1360,1361,Oscar Jesus,Gerez
1361,1362,Diego Miguel,Taipe
1362,1363,Pablo Miguel,Motellon
1363,1364,Erick,Aranzadi
1364,1365,Valenti,Rollan
1365,1366,Raymond,Borge
1366,1367,Ignacio Manuel,Gorgal
1367,1368,Aiman,Price
1368,1369,Carlo,Del Viejo
1369,1370,Juan Bosco,Papell
1370,1371,Ulpiano,Curros
1371,1372,Yassir,Hortiguela
1372,1373,Arnaldo,Castrillejo
1373,1374,Eugeni,Pa√Ëo
1374,1375,Jofre,Ojalvo
1375,1376,Jose Alvaro,Lorza
1376,1377,Antonio Pedro,Casariego
1377,1378,Eutiquio,Doniga
1378,1379,Manuel Juan,Miana
1379,1380,Hristo,Calaforra
1380,1381,Ignacio Jesus,Peralvarez
1381,1382,Antonio Andres,Zuazo
1382,1383,Badr,Lucaci
1383,1384,Mouad,Arcauz
1384,1385,Pablo Daniel,Cambon
1385,1386,Faisal,Galceran
1386,1387,Marco Vinicio,Oleas
1387,1388,Manuel Reyes,Inca
1388,1389,Eleazar,Blancat
1389,1390,Sergiy,Piguave
1390,1391,Amaro,Gurillo
1391,1392,Carlos Alfredo,Fernandez Montes
1392,1393,Olivier,Naydenov
1393,1394,Ahmad,Sanchez De La Blanca
1394,1395,Pedro Alfonso,Salvago
1395,1396,Domenec,Silvera
1396,1397,Jose Adolfo,Fopiani
1397,1398,Luis Santiago,Aullon
1398,1399,Angel Daniel,Carrocera
1399,1400,Sotero,Figuera
1400,1401,Javier Angel,Santano
1401,1402,Galo,Molledo
1402,1403,Oleh,Virseda
1403,1404,Guido,Lamo
1404,1405,Jagoba,Valdajos
1405,1406,Jose Roman,Trica
1406,1407,Julian Andres,Andreica
1407,1408,Jean Carlos,Larrad
1408,1409,Jose Cristobal,Anchel
1409,1410,Alin,Querencia
1410,1411,Luis Emilio,Nikolic
1411,1412,Enmanuel,De Fez
1412,1413,Juan Ricardo,Vaillo
1413,1414,Nelu,Fariss
1414,1415,Abdelouahid,Cherifi
1415,1416,Antonio Gabriel,Cornudella
1416,1417,Ivo,Verdet
1417,1418,Magi,Ahijado
1418,1419,Salvador Jose,Ahuir
1419,1420,Aldo,De La Higuera
1420,1421,Aythami,Barbon
1421,1422,Cosmin,Espasandin
1422,1423,El Hassane,Mansergas
1423,1424,Angel Andres,Beltri
1424,1425,Pedro Carlos,Mahjoub
1425,1426,Jose Elias,Valmorisco
1426,1427,Francis,Aouraghe
1427,1428,Domingo Jesus,Pedrejon
1428,1429,Joan Marc,Artiach
1429,1430,Joseba I√Ëaki,Arcis
1430,1431,Angel Custodio,Sanmarco
1431,1432,Marek,Kong
1432,1433,Armand,Dorna
1433,1434,Joan Miquel,Garralaga
1434,1435,Daniel Alberto,Luis
1435,1436,Davide,Herruzo
1436,1437,Aliou,Ramirez
1437,1438,Joan Maria,Cusme
1438,1439,Tomasz,Lopera
1439,1440,Melquiades,Ferradas
1440,1441,Zoilo,Zacarias
1441,1442,Jorge Ivan,Gan
1442,1443,Tiburcio,Armillas
1443,1444,Aitzol,Thomas
1444,1445,Carlos Ignacio,Mei
1445,1446,Yonathan,Valido
1446,1447,Martin Jose,Loor
1447,1448,Julia,Pulido
1448,1449,Luis Roberto,Garcia Minguillan
1449,1450,Zigor,Minkov
1450,1451,Jose Abel,Reda
1451,1452,Jose Ismael,Oyarzabal
1452,1453,Alberto Antonio,Vali√Ëa
1453,1454,El Miloud,Caza√Ëa
1454,1455,Sergiu,Khallouk
1455,1456,Aingeru,Crehuet
1456,1457,Vasil,Tejea
1457,1458,Stanislav,Madarnas
1458,1459,Aleksandar,Jabbi
1459,1460,Artemio,Tu√Ëez
1460,1461,Carlos Roberto,Mancini
1461,1462,Diego Javier,Uriona
1462,1463,Isabelo,Kamenova
1463,1464,Ivaylo,Tribo
1464,1465,Tiago,Burgues
1465,1466,Costica,Sayalero
1466,1467,Roland,Brazal
1467,1468,Issa,Monserrate
1468,1469,Abdelmalek,Semitiel
1469,1470,Patrocinio,Matas
1470,1471,Manuel Eduardo,Renovell
1471,1472,Antonio Alejandro,Gaina
1472,1473,Valeriu,Tacoronte
1473,1474,Deogracias,Coscolla
1474,1475,Ramon Angel,Jimbo
1475,1476,Uriel,De La Paz
1476,1477,Carlos Ramon,Caputo
1477,1478,Diego Francisco,Barrilero
1478,1479,Yaroslav,Brenner
1479,1480,Jose Oriol,Labrado
1480,1481,Joan Francesc,Pascualvaca
1481,1482,Serapio,Royes
1482,1483,Alejandro Antonio,Ernesto
1483,1484,Radouane,Pulleiro
1484,1485,Silvano,Talens
1485,1486,Daniele,Baum
1486,1487,Pablo Alberto,Ntutumu
1487,1488,Taoufik,Bordes
1488,1489,Carlos Angel,Saboya
1489,1490,Pedro Daniel,Sagarminaga
1490,1491,Luis Pedro,Fuenmayor
1491,1492,Delmiro,Urgiles
1492,1493,Liberto,Dadi
1493,1494,Sergio Jesus,Svetoslavov
1494,1495,Andres Francisco,De Cadiz
1495,1496,Jawad,Arbol
1496,1497,Sergio David,Ibaseta
1497,1498,Enrique Luis,Ardura
1498,1499,Diego Armando,Copa
1499,1500,Hector Jose,Corcoveanu
1500,1501,Pablo Francisco,Ganfornina
1501,1502,Adel,Staneva
1502,1503,Alberto Luis,Konteh
1503,1504,Wilfredo,Forcada
1504,1505,Angel Rafael,Leci√Ëena
1505,1506,Nicu,Kausar
1506,1507,Oscar Alberto,Goyenechea
1507,1508,Javier Manuel,Corres
1508,1509,Manfred,De Anta
1509,1510,Jose German,Duval
1510,1511,Mokhtar,Precup
1511,1512,Nicola,Cortacans
1512,1513,Eustasio,Hodgson
1513,1514,Jaime Manuel,Merroun
1514,1515,Abdelouahed,Nebro
1515,1516,Liam,Bousbaa
1516,1517,Roberto Antonio,Navarrete
1517,1518,Aissa,El Massoudi
1518,1519,Abundio,Diaz Benito
1519,1520,Jean Paul,Tardio
1520,1521,Osvaldo,Zubia
1521,1522,Yordan,Siquier
1522,1523,Petro,Romo
1523,1524,Flavio,De Araujo
1524,1525,Florentin,Singeorzan
1525,1526,Manex,Peleja
1526,1527,Apolonio,Belascoain
1527,1528,Benaissa,Leiros
1528,1529,Danilo,Aldana
1529,1530,Felipe Jose,Azzaoui
1530,1531,Emilio Javier,Del Casar
1531,1532,Tariq,Visanzay
1532,1533,El Habib,Rabazo
1533,1534,Carlos Augusto,Oliveres
1534,1535,Eduardo Luis,Benhari
1535,1536,Jose M,Amieva
1536,1537,Juan Gregorio,Samanes
1537,1538,Stelian,Omari
1538,1539,Antonio Tomas,Galea
1539,1540,Francisco Ignacio,Culubret
1540,1541,Elisardo,Raj
1541,1542,Francisco Pedro,Ponsoda
1542,1543,Jorge Jesus,Lopez Franca
1543,1544,Jesus Rafael,Painceira
1544,1545,Jose Matias,Ibarguen
1545,1546,Nizar,Zeng
1546,1547,Mario Jesus,Cadilla
1547,1548,Pierre,Mondaca
1548,1549,Victor Luis,Abdala
1549,1550,Luis Jorge,Hawkins
1550,1551,Mbaye,Mures
1551,1552,Salomon,Dragnea
1552,1553,Jose Cruz,Cejudo
1553,1554,Mario Antonio,Ortiz De Elguea
1554,1555,Hans,Cardiel
1555,1556,Manuel Santiago,De Gispert
1556,1557,Vincenzo,Valdemoros
1557,1558,Jesus Alejandro,Saltos
1558,1559,Jon Andoni,Arufe
1559,1560,Marcos Jesus,El Ouali
1560,1561,Abdallah,Labairu
1561,1562,Ebrima,Alberola
1562,1563,Valero,Martinez De La Pera
1563,1564,Hermogenes,Valenciaga
1564,1565,Pedro Alejandro,Molleja
1565,1566,Cristinel,Iturregui
1566,1567,Khaled,Olguin
1567,1568,Klaus,Barb
1568,1569,Lope,Fuillerat
1569,1570,Marcos Manuel,Benaque
1570,1571,Carlos Ivan,Toro
1571,1572,Nahuel,Vilaplana
1572,1573,Ramses,Ramallal
1573,1574,Thiago,Fikri
1574,1575,Aratz,Alpresa
1575,1576,Arturo Jose,Armayones
1576,1577,Francisco Salvador,Soucase
1577,1578,Luis Rafael,Tesorero
1578,1579,Nadir,Svensson
1579,1580,Santiago Jesus,Ecija
1580,1581,Leovigildo,Subero
1581,1582,Najim,Haiduc
1582,1583,Diego Luis,Zariouh
1583,1584,Tanausu,Baida
1584,1585,Anderson,Aparcero
1585,1586,Boujemaa,Gould
1586,1587,Amadeu,Salas
1587,1588,Philippe,Palmi
1588,1589,Gheorghita,Belghiti
1589,1590,Julio Enrique,Mahave
1590,1591,Miguel Ramon,Cazon
1591,1592,Werner,Gonzalvo
1592,1593,Elvis,Olariu
1593,1594,Bouchaib,Torredemer
1594,1595,Carlos Rafael,Reyna
1595,1596,Jose Gerardo,Palo
1596,1597,Manuel Rafael,Obi
1597,1598,Pedro Fernando,Chisbert
1598,1599,Karl Heinz,Malaxechevarria
1599,1600,Natanael,San Cristobal
1600,1601,Luis Ernesto,Boudlal
1601,1602,Luis Mario,Rivas
1602,1603,Lukas,Dalda
1603,1604,Yon,Danso
1604,1605,Ramon Francisco,Grigorie
1605,1606,Pawel,Manibardo
1606,1607,Simion,Bocija
1607,1608,Gabriel Alejandro,Capitan
1608,1609,Ricardo Jesus,Abadiano
1609,1610,Miguel Carlos,Bobes
1610,1611,Andres Miguel,Saballs
1611,1612,Roberto Javier,Alia
1612,1613,Hernando,Blanquer
1613,1614,Mor,Mo√Ëiz
1614,1615,Cristo Manuel,Ouahbi
1615,1616,Keith,Erro
1616,1617,Todor,Misas
1617,1618,Mahmoud,El Khoulati
1618,1619,Wei,Rufo
1619,1620,Bernard,El Fakir
1620,1621,Jean,Rebollo
1621,1622,Najib,Rolania
1622,1623,Tomas Jose,Moise
1623,1624,Manuel Pedro,De La Nuez
1624,1625,Josef,Orrego
1625,1626,Aristides,Alcoverro
1626,1627,Emilio Antonio,Hebrero
1627,1628,Enaitz,Santosjuanes
1628,1629,Gotzon,Ginestar
1629,1630,Osama,Zendoia
1630,1631,Pedro Rafael,Pa√Ëos
1631,1632,Rafael Juan,Niubo
1632,1633,Peter John,Orosa
1633,1634,Adrian Jose,Morote
1634,1635,El Mehdi,Abadias
1635,1636,Daouda,Balsas
