,id_solicitante,nombre,apellido,familia_numerosa,edad_hijo,trabaja_hijo
687,688,Oleksandr,Clerencia,True,22,False
688,689,Crescencio,Romanescu,True,23,True
689,690,Ignacio Javier,Minguillan,True,22,True
690,691,Miguel Jose,Jarandilla,True,21,False
691,692,Amancio,Sotres,False,,
692,693,Zacarias,Pulet,True,24,True
693,694,Abrahan,Gallego,False,,
694,695,Jesus Francisco,Dies,True,24,False
695,696,Eder,Vilares,False,,
696,697,Emil,Lices,False,,
697,698,Farid,Sikora,True,22,True
698,699,Sebastia,Amate,True,15,
699,700,El Hassan,Lee,False,,
700,701,Rafael Jesus,Guevara,True,25,False
701,702,Ayman,Masias,False,,
702,703,Juan Javier,Traverso,True,23,False
703,704,Diego Jesus,Presumido,True,21,True
704,705,Francisco Paula,Abdoun,True,15,
705,706,Oscar Luis,Diaz Flores,True,16,
706,707,Remigio,Estevan,True,20,
707,708,Fouad,Parlon,True,17,
708,709,Josep Lluis,Bustinduy,False,,
709,710,Jose Salvador,Petrovich,False,,
710,711,Manuel Ramon,Varella,False,,
711,712,Jose Pascual,Abdoun,True,20,
712,713,Victorio,Colell,True,24,False
713,714,Jonay,Naveed,True,17,
714,715,Manuel Enrique,Cama√Ëez,False,,
715,716,Julio Antonio,Coronel,False,,
716,717,Ekaitz,Chuan,True,18,
717,718,Diego Fernando,Villegas,True,21,True
718,719,Walter,Pereles,False,,
719,720,Aureliano,Celia,True,18,
720,721,Antonio Carlos,Era√Ëa,False,,
721,722,Abdelkarim,Ferdi,False,,
722,723,Oscar Manuel,Vitores,True,22,True
723,724,Ricardo Jose,Tutu,False,,
724,725,Perfecto,Del Santo,False,,
725,726,Carlos Maria,Piosa,False,,
726,727,Luis Jesus,Milian,False,,
727,728,Francisco Gabriel,Enache,False,,
728,729,Jorge Enrique,Magassa,True,24,True
729,730,Buenaventura,Fargas,True,23,True
730,731,Timoteo,Penagos,False,,
731,732,Unax,Vilaboy,False,,
732,733,Josep M,Migueliz,False,,
733,734,Antonio Juan,Grimaldos,False,,
734,735,Rafael Jose,Massot,False,,
735,736,Hernan,Mangano,True,22,True
736,737,Patrick,Lestegas,False,,
737,738,Victor Javier,Tita,True,22,False
738,739,Mustafa,Sauras,False,,
739,740,Angel Miguel,Izcue,False,,
740,741,Egoitz,De Aza,True,21,False
741,742,Jose Roberto,Zamalloa,False,,
742,743,Romualdo,Dou,True,23,False
743,744,Cirilo,Gascue,False,,
744,745,Emmanuel,Sandulescu,False,,
745,746,Abdelkrim,Mendi,False,,
746,747,Antonino,De La Parra,False,,
747,748,Ignacio Jose,Eguiluz,False,,
748,749,Georgi,Sanchez Oro,True,18,
749,750,Dan,Arrom,True,23,False
750,751,Jokin,Loeches,False,,
751,752,Luis Alfredo,Roqueta,False,,
752,753,Abdelmajid,Jaouhari,False,,
753,754,Mounir,Mosquero,False,,
754,755,Dimas,Azcunaga,False,,
755,756,Carlos Francisco,Moriano,True,24,False
756,757,Abderrahmane,Bolos,False,,
757,758,Juan Domingo,Coy,False,,
758,759,Pablo Jesus,Rodilla,True,16,
759,760,Vasyl,Ben Ali,True,22,False
760,761,Frank,Massey,False,,
761,762,Francisco Vicente,Pumar,False,,
762,763,Laurentino,Rigote,True,17,
763,764,Alfonso Jose,Arretxe,True,16,
764,765,Doroteo,Del Pueblo,True,19,
765,766,Jesus Jose,Rabanal,True,17,
766,767,Giuseppe,Ornia,True,24,False
767,768,Yahya,Arnaldos,True,17,
768,769,Carlos Daniel,Cue,False,,
769,770,Aday,Santamaria,True,17,
770,771,Abdoulaye,Camin,False,,
771,772,Fernando Jesus,Banderas,True,24,True
772,773,Abdelali,Julian,True,20,
773,774,Jesus Ramon,Cuervo,True,20,
774,775,Manuel Vicente,Erauskin,True,24,True
775,776,Emeterio,Bascu√Ëan,False,,
776,777,Gil,Oyono,False,,
777,778,Abdelhak,Bah,True,17,
778,779,James,Alama,False,,
779,780,Andriy,Del Hierro,True,25,False
780,781,Gael,Avi,True,24,True
781,782,Angel David,Ouchen,False,,
782,783,Anthony,Pares,True,15,
783,784,Achraf,Gherman,True,20,
784,785,Jose Santiago,Potter,True,20,
785,786,Cosme,Birte,True,24,True
786,787,Pablo Manuel,Jouhari,False,,
787,788,Cornel,Velaz,False,,
788,789,Catalin,Sojo,False,,
789,790,Manuel Fernando,Orza,True,25,False
790,791,Carlos David,Palacio,False,,
791,792,Enrique Manuel,Pi,False,,
792,793,Yoel,Piedrola,True,18,
793,794,Abdelghani,Vieira,False,,
794,795,Francesco,Agreda,False,,
795,796,Jaouad,Villodres,True,25,True
796,797,Toni,Lacerda,False,,
797,798,Diego Manuel,Alcala,True,16,
798,799,Jesus Ignacio,Basa√Ëez,True,16,
799,800,Alvaro Jose,Lamberto,False,,
800,801,Amalio,Ormaechea,True,17,
801,802,Daniel Jesus,Casbas,True,15,
802,803,Angel Javier,Valdelomar,False,,
803,804,Amable,Redal,False,,
804,805,Luis Ramon,Begiristain,True,25,False
805,806,Andre,Nuez,False,,
806,807,Luis David,Arruego,False,,
807,808,Yerai,El Mouden,True,22,True
808,809,Bartomeu,Candil,True,21,True
809,810,Jesus Carlos,Paillacho,False,,
810,811,Edelmiro,Archidona,True,20,
811,812,Antonio Vicente,Comellas,False,,
812,813,Nikolay,Vilagrasa,True,20,
813,814,Jose Eugenio,Becerro,True,16,
814,815,Walid,Blaj,True,21,False
815,816,Antonio Rafael,Ispas,False,,
816,817,Beltran,Stock,False,,
817,818,Fructuoso,Paraja,False,,
818,819,Imad,Hortelano,False,,
819,820,Francisco Juan,Tabas,False,,
820,821,Jose Jorge,Bria,True,16,
821,822,Francisco Rafael,Lisarde,True,25,True
822,823,Lisardo,Garcia,True,19,
823,824,Juan Agustin,Simeon,True,19,
824,825,Juan Esteban,Baigorri,True,18,
825,826,Pavel,Ramchandani,True,24,True
826,827,Alejandro Manuel,Biarnes,False,,
827,828,Manuel Alberto,Mons,True,21,True
828,829,Amin,Sissoko,False,,
829,830,Alfonso Carlos,Lindstrom,False,,
830,831,Jose Ivan,Matey,True,17,
831,832,Luis Vicente,Cernuda,False,,
832,833,Marciano,Baro,False,,
833,834,Michel,Boatella,True,17,
834,835,Guzman,Frontera,False,,
835,836,Mark,Sandua,True,24,False
836,837,Ciriaco,Reguilon,True,20,
837,838,Luis Alejandro,Balint,True,21,False
838,839,Abdelhamid,Fouz,False,,
839,840,Fernando Luis,Holder,False,,
840,841,Macario,De La Gala,False,,
841,842,Facundo,Elorza,False,,
842,843,Mahamadou,Godas,True,16,
843,844,Juan Felipe,Moguel,False,,
844,845,Andrea,Datcu,True,25,True
845,846,Jose Mario,Breta√Ëa,False,,
846,847,Oussama,Kessler,True,15,
847,848,Rolando,Muriedas,True,15,
848,849,Lucian,Carus,True,15,
849,850,Koldo,Sanuy,False,,
850,851,Andres Jesus,Pedron,True,18,
851,852,Jose Guillermo,Vicario,True,19,
852,853,Ulises,Garcia Arroba,True,17,
853,854,Rafel,Arcaya,False,,
854,855,Jesus Luis,Sandulescu,False,,
855,856,Miguel Maria,Monell,True,22,False
856,857,Manuel Carlos,Galvis,True,18,
857,858,Alberto Manuel,Varela,False,,
858,859,Natalio,Farinos,True,24,False
859,860,Onofre,Alb,False,,
860,861,Mircea,Felis,True,23,False
861,862,Heriberto,Cabadas,False,,
862,863,Evelio,Canta,True,21,False
863,864,Francisco Daniel,Sanjines,True,25,True
864,865,Juan Marcos,Soutelo,False,,
865,866,Joan Carles,Campero,False,,
866,867,Calixto,Bernasconi,False,,
867,868,Joan Josep,Ferreiro,False,,
868,869,Juan Tomas,Quintana,False,,
869,870,Enrique Javier,Saracho,False,,
870,871,Francisco Angel,Argando√Ëa,True,18,
871,872,Santiago Jose,Carruesco,False,,
872,873,Pablo Javier,Lucendo,False,,
873,874,Joshua,Mendiola,False,,
874,875,Frederic,Lucia,True,19,
875,876,Reyes,Khalifi,False,,
876,877,Jose Felipe,Aliaga,False,,
877,878,Salustiano,Aixut,True,17,
878,879,Miquel Angel,De Julian,True,22,True
879,880,Senen,Lopez Rey,False,,
880,881,Joseph,Asorey,False,,
881,882,Ubaldo,Garcia Valenciano,True,25,False
882,883,Paulo,Espuche,False,,
883,884,Ramon Jose,Uddin,True,21,True
884,885,Sergio Manuel,Jardi,False,,
885,886,Juan Martin,Asenova,True,16,
886,887,Ariel,Colon,False,,
887,888,Miguel Jesus,Perlaza,False,,
888,889,Porfirio,Turrero,False,,
889,890,Amar,Cazac,False,,
890,891,Daniel Alejandro,Jabon,False,,
891,892,Oscar Javier,Iancu,False,,
892,893,Abdessamad,Becares,False,,
893,894,Fortunato,O√Ëoro,False,,
894,895,Ousmane,Monells,True,18,
895,896,Jose Jaime,Iliescu,True,15,
896,897,Moustapha,Villagomez,False,,
897,898,Cristofer,Cebria,True,18,
898,899,Regino,Regalon,False,,
899,900,Julio Manuel,Rivadeneyra,False,,
900,901,Jose Damian,Hungria,False,,
901,902,Amando,Faber,False,,
902,903,Dennis,Pita,True,21,False
903,904,Dylan,Aramburu,False,,
904,905,Jose Diego,Barcala,True,17,
905,906,Amine,Cardesa,True,24,False
906,907,Liviu,Ce√Ëera,True,23,False
907,908,Juan Emilio,Alomoto,True,22,True
908,909,Soufiane,Brice√Ëo,True,22,True
909,910,Ladislao,Redero,True,15,
910,911,Airam,Hergueta,True,24,False
911,912,Abdelhadi,Uribarren,False,,
912,913,Bogdan,Micu,False,,
913,914,Sandro,Burcea,True,23,True
914,915,Kepa,Barnard,False,,
915,916,Danut,Sambola,True,19,
916,917,Jose Mariano,Campero,False,,
917,918,Viktor,Capsir,False,,
918,919,Josep Antoni,Lubian,True,23,False
919,920,Roi,Cristia,True,21,False
920,921,Alberto Jesus,Villamisar,False,,
921,922,Ronald,Lizcano,True,18,
922,923,David Jose,Garcia Alcala,True,16,
923,924,Ruperto,Ota√Ëo,True,15,
924,925,Isidre,Unzu,True,25,True
925,926,Amadou,Nicolau,False,,
926,927,Gervasio,Kaba,True,24,False
927,928,Alberto Javier,Sencianes,False,,
928,929,Ilias,Rech,True,15,
929,930,Atanasio,Mora√Ëa,False,,
930,931,Telmo,Zazo,True,18,
931,932,Nazario,Suanez,False,,
932,933,Jose Esteban,Ciudad,False,,
933,934,Cruz,Iglesia,True,24,True
934,935,El Mostafa,Jordan,False,,
935,936,Nacho,Ba√Ëeres,False,,
936,937,Diego Antonio,Motta,False,,
937,938,Daniel Jose,Hermo,True,23,False
938,939,Juan Felix,Limonchi,False,,
939,940,Casto,Antal,False,,
940,941,Manuel David,De Loma,False,,
941,942,Yuriy,Liranzo,True,18,
942,943,Derek,Rabasso,True,15,
943,944,Josep Oriol,Baella,True,16,
944,945,Rayco,Arambul,False,,
945,946,Eulalio,Fraiz,False,,
946,947,Edwin,Llavona,True,18,
947,948,Ignacio Maria,Malaver,False,,
948,949,Enzo,Asperilla,True,25,True
949,950,Henry,Junyent,True,18,
950,951,Eugen,Recasens,False,,
951,952,Guillermo Jose,Cernadas,False,,
952,953,Juan Camilo,Gerena,True,16,
953,954,Belarmino,Almansa,False,,
954,955,Jesus Fernando,Partido,False,,
955,956,Jose Lorenzo,Santovenia,True,18,
956,957,Carlos Fernando,Herbera,True,15,
957,958,Emili,Balas,True,17,
958,959,Jose Victor,Avi√Ëo,True,21,False
959,960,Andres Manuel,El Jebari,True,24,True
960,961,Cristino,Corriente,False,,
961,962,Alfred,Comba,False,,
962,963,Sergio Jose,Nef,True,16,
963,964,Cheikh,Cinca,False,,
964,965,David Jesus,O'Shea,False,,
965,966,Joaquin Manuel,Hurtado De Mendoza,False,,
966,967,Boris,Sanchez Roldan,True,18,
967,968,Dimitar,Cestero,True,23,True
968,969,Telesforo,Berben,True,24,True
969,970,Custodio,Rota,False,,
970,971,Larbi,Vi√Ëayo,True,20,
971,972,Oleg,Mosegue,False,,
972,973,Inocente,Austria,False,,
973,974,Francisco Tomas,Barbu,False,,
974,975,Ramon Antonio,Melus,False,,
975,976,Castor,Osoro,False,,
976,977,Paolo,Muste,False,,
977,978,Jesus Salvador,Sheppard,True,20,
978,979,Simeon,Mourente,False,,
979,980,Steven,Beneitez,True,20,
980,981,Iosu,Gubern,True,23,False
981,982,Mykola,Brugada,True,16,
982,983,Petre,Faus,False,,
983,984,Jesus Enrique,Zekhnini,False,,
984,985,Antonio Joaquin,Alcedo,True,15,
985,986,Javier Antonio,Colmeiro,False,,
986,987,Andreas,Costafreda,False,,
987,988,Miguel Francisco,Morenza,False,,
988,989,Magin,Agui√Ëo,False,,
989,990,Roberto Jose,Arreche,True,17,
990,991,Mateu,Sinovas,True,23,False
991,992,Luis Daniel,Cester,False,,
992,993,Sergio Antonio,Noe,False,,
993,994,Eduardo Manuel,Navazo,False,,
994,995,Felicisimo,Buenacasa,False,,
995,996,Pedro Vicente,Zimmermann,False,,
996,997,Michael John,De Tomas,False,,
997,998,Jose Bernardo,Sanchez Carnerero,True,19,
998,999,Toribio,Matallin,True,15,
999,1000,Pedro Enrique,Papp,False,,
1000,1001,Alfons,Chuecos,False,,
1001,1002,Reinaldo,Orcoyen,False,,
1002,1003,Angel Ramon,Cupido,False,,
1003,1004,Vicente Ramon,Fargas,True,18,
1004,1005,Torcuato,Carabelos,True,17,
1005,1006,Fernando Antonio,Espartal,False,,
1006,1007,Francisco Andres,Molinuevo,True,17,
1007,1008,Alfonso Javier,Wolf,False,,
1008,1009,Silvino,Espelosin,False,,
1009,1010,Manuel Ignacio,Villacreces,False,,
1010,1011,Stefano,Molis,False,,
1011,1012,Youness,Artalejo,True,20,
1012,1013,Joaquin Jose,Pascalau,True,24,False
1013,1014,Wilson,Abenza,False,,
1014,1015,Mihail,Zarzo,True,17,
1015,1016,Mar√Áal,Arminio,True,20,
1016,1017,Manuel Miguel,Lopez Serrano,True,17,
1017,1018,Ilyas,Lindao,False,,
1018,1019,Jose Marcos,Dubal,False,,
1019,1020,Patxi,Elich,True,19,
1020,1021,Jesus Vicente,Bau,False,,
1021,1022,Cristhian,Coman,True,22,False
1022,1023,Mykhaylo,Benedito,True,22,False
1023,1024,Edmundo,Gabari,True,20,
1024,1025,Francisco Alberto,Lapieza,False,,
1025,1026,Asensio,Gregory,True,22,True
1026,1027,Manuel Javier,Trojaola,True,17,
1027,1028,Jose Ruben,El Kihel,False,,
1028,1029,Rafael Manuel,Parajo,True,21,True
1029,1030,Antonio Enrique,Torqui,True,25,True
1030,1031,Jorge Javier,Schmidt,True,17,
1031,1032,Jean Pierre,Francois,True,22,False
1032,1033,Antonio Fernando,Algarate,False,,
1033,1034,Anouar,Ascunce,True,24,True
1034,1035,David Manuel,Navarrete,False,,
1035,1036,Javier Jesus,Bringas,False,,
1036,1037,Adama,Ristol,True,23,False
1037,1038,Atilano,El Hamdi,True,18,
1038,1039,Joan Antoni,Arceiz,True,17,
1039,1040,Teo,Alaminos,False,,
1040,1041,Andres Jose,Rubi√Ëo,False,,
1041,1042,Angelo,Hechavarria,False,,
1042,1043,Emanuel,Hilal,True,15,
1043,1044,Hodei,Vi√Ëe,True,25,True
1044,1045,Diego Alejandro,Machuca,True,22,False
1045,1046,Efrain,Preixens,False,,
1046,1047,Redouane,Reascos,False,,
1047,1048,Juan Alejandro,Loghin,True,16,
1048,1049,Pedro Ignacio,Villega,True,21,False
1049,1050,Victor Jesus,Candal,False,,
1050,1051,Emilio Jesus,Haque,True,20,
1051,1052,Alejandro Jesus,Jima,True,21,True
1052,1053,Domingo Jose,Cabau,False,,
1053,1054,Grigore,May,True,16,
1054,1055,Javier Maria,Chapartegui,True,19,
1055,1056,Garikoitz,Vancells,False,,
1056,1057,Luis Andres,Melendi,False,,
1057,1058,Mario Alberto,Puntas,True,16,
1058,1059,Ciprian,Dilme,False,,
1059,1060,Jorge Andres,Sanchez Cabezudo,False,,
1060,1061,Ricardo Manuel,Fernandez Palacios,False,,
1061,1062,Pedro Ramon,Eiris,False,,
1062,1063,Teodor,Senserrich,False,,
1063,1064,Constancio,Hanna,False,,
1064,1065,Jorge Miguel,Loyola,False,,
1065,1066,Alejandro Javier,Hafidi,False,,
1066,1067,Raimon,Sadek,False,,
1067,1068,Allal,Iribar,False,,
1068,1069,Oihan,Redecillas,True,25,False
1069,1070,Jordan,Hebrero,True,25,True
1070,1071,Noah,Leonor,True,19,
1071,1072,Stephen,Louzan,True,17,
1072,1073,Ethan,Paraja,True,24,True
1073,1074,Leocadio,Oulhaj,False,,
1074,1075,Jose Adrian,Bodalo,True,23,True
1075,1076,Javier Ignacio,Enri,True,16,
1076,1077,Ovidiu,Laiz,False,,
1077,1078,Jorge Eduardo,Aracena,False,,
1078,1079,Abdelhafid,India,False,,
1079,1080,Pedro Alberto,Folla,False,,
1080,1081,Roc,Muga,True,15,
1081,1082,Juan Lorenzo,Membrives,True,19,
1082,1083,Sergey,Montesino,False,,
1083,1084,Miloud,Arrufat,True,20,
1084,1085,Ihor,Baila,False,,
1085,1086,Pablo Andres,Viegas,True,21,False
1086,1087,David John,Tardon,True,19,
1087,1088,Pablo Luis,Frases,False,,
1088,1089,Emilio Manuel,Busom,False,,
1089,1090,Iosif,White,False,,
1090,1091,Angel Gabriel,Sandonis,False,,
1091,1092,Rafael Francisco,Salesa,True,24,False
1092,1093,Ramon Maria,Garuz,False,,
1093,1094,Casiano,Radoi,False,,
1094,1095,Radu,Nepomuceno,True,23,False
1095,1096,Francisco Carlos,Yba√Ëez,False,,
1096,1097,Mohamed Amin,Bercianos,True,17,
1097,1098,Abdul,Ubieto,True,21,False
1098,1099,Abdon,Lendoiro,True,18,
1099,1100,Andrew,Aliste,True,21,False
1100,1101,Francisco Maria,Calvo Parra,True,22,False
1101,1102,Victor Antonio,Adsuara,False,,
1102,1103,Victor Miguel,El Otmani,True,25,False
1103,1104,Ayoze,Mendaza,False,,
1104,1105,Dorel,Rumbau,True,18,
1105,1106,Francisco Joaquin,Rumbo,False,,
1106,1107,Joao,Kocsis,True,18,
1107,1108,Jhon Jairo,Castiello,False,,
1108,1109,Quintin,Beumala,False,,
1109,1110,Abdelhakim,Coro,True,21,False
1110,1111,Oumar,Vivo,False,,
1111,1112,Eudald,Azaustre,False,,
1112,1113,Haritz,Dorobantu,True,18,
1113,1114,Jose Carmelo,Giralt,False,,
1114,1115,Pedro David,Vogt,True,16,
1115,1116,Reda,Cristobal,True,23,False
1116,1117,Ekain,Ke,True,20,
1117,1118,Carlos Gustavo,Sagardia,True,22,True
1118,1119,Oscar Jose,Papio,True,17,
1119,1120,Vicente Jesus,Bachs,True,22,False
1120,1121,Felix Manuel,Rodriguez Guzman,False,,
1121,1122,Justiniano,Feliciano,True,16,
1122,1123,Vicente Luis,Cacabelos,True,18,
1123,1124,Jenaro,Lopez Linares,False,,
1124,1125,David Alejandro,Vi√Ëuela,False,,
1125,1126,Paulo Jorge,Puigcorbe,True,25,True
1126,1127,Jorge Jose,Amoros,True,19,
1127,1128,Mario Jose,Aboitiz,False,,
1128,1129,Javier Jose,Mesbahi,True,22,False
1129,1130,Laurentiu,De Toro,True,17,
1130,1131,Vicente Antonio,Notari,True,20,
1131,1132,Joaquin Antonio,Huallpa,True,16,
1132,1133,Restituto,Barona,True,15,
1133,1134,Hector Manuel,Olivet,True,17,
1134,1135,Kenneth,Lagartera,False,,
1135,1136,Orencio,Caton,False,,
1136,1137,Alfonso Manuel,Valentines,False,,
1137,1138,Jose Oscar,Candamio,False,,
1138,1139,Danel,Rabanillo,True,19,
1139,1140,David Antonio,Arolas,True,20,
1140,1141,Rafael Carlos,Henche,False,,
1141,1142,Sami,Vara,True,24,False
1142,1143,Franco,Ortin,False,,
1143,1144,Blai,Longobardo,True,16,
1144,1145,Joseba Andoni,Ceruelo,False,,
1145,1146,Manuel Andres,Rodriguez Rabadan,True,18,
1146,1147,Jose Arturo,Rahal,True,23,True
1147,1148,Jose Aurelio,Jodas,False,,
1148,1149,Otman,Garcia Tenorio,True,20,
1149,1150,Graciano,Esca√Ëuela,False,,
1150,1151,Domingo Antonio,Mutu,True,22,False
1151,1152,Quim,Marginet,False,,
1152,1153,Redouan,Calderay,True,23,False
1153,1154,Jaime Jose,Gardella,True,21,False
1154,1155,Enrique Jesus,Todorova,True,22,False
1155,1156,Marceliano,Llompart,True,20,
1156,1157,Daniel Antonio,Espino,False,,
1157,1158,Filiberto,Rebate,False,,
1158,1159,Maxim,Aguila,False,,
1159,1160,Francisco Alejandro,Chamberlain,False,,
1160,1161,Serhiy,Sediles,True,21,False
1161,1162,Issam,Zhelyazkova,True,21,True
1162,1163,Yonatan,Fernandez De Las Heras,False,,
1163,1164,Felix Angel,El Hachimi,True,17,
1164,1165,Nauzet,Fontanillas,False,,
1165,1166,Aniol,Liso,False,,
1166,1167,Carlos Alfonso,Sellart,False,,
1167,1168,Felix Jose,Brunner,False,,
1168,1169,Petrica,Garcia De Leaniz,True,19,
1169,1170,Oscar David,Cala,True,22,True
1170,1171,Severo,Roch,True,20,
1171,1172,Valerio,Moratalla,True,20,
1172,1173,Eduardo Javier,Richards,False,,
1173,1174,Hakim,Vilasuso,True,25,True
1174,1175,Jhonatan,Estalella,False,,
1175,1176,Juan Eduardo,Rahali,False,,
1176,1177,Carlos Arturo,Rosario,False,,
1177,1178,Miguel Alejandro,Nomen,False,,
1178,1179,Alfredo Jose,Lucan,False,,
1179,1180,Juan Cristobal,Carracedo,False,,
1180,1181,Fernando Maria,Alvarez De Sotomayor,False,,
1181,1182,Samba,Rafik,False,,
1182,1183,Vicente Miguel,Murat,True,16,
1183,1184,Ivan Jose,Cavanillas,True,17,
1184,1185,Renato,Traveria,True,22,False
1185,1186,Alvaro Jesus,Viyuela,False,,
1186,1187,Xavi,Farell,False,,
1187,1188,Rafael Luis,Uribarrena,False,,
1188,1189,Anass,Sotero,True,17,
1189,1190,Pio,Ramas,False,,
1190,1191,Hassane,Griera,True,21,True
1191,1192,Brayan,Selas,False,,
1192,1193,Modou,Dolon,True,23,False
1193,1194,Francisco Enrique,Boldo,True,25,True
1194,1195,Policarpo,Lopez Del Castillo,False,,
1195,1196,Adelino,Incognito,False,,
1196,1197,Millan,Aixela,False,,
1197,1198,Hafid,Carrete,True,21,False
1198,1199,Jesus Daniel,Agesta,False,,
1199,1200,Urtzi,Picazo,False,,
1200,1201,Elio,Sentandreu,False,,
1201,1202,Angel Alberto,Omedes,True,16,
1202,1203,El Mustapha,Mongay,False,,
1203,1204,Bakary,Veny,False,,
1204,1205,Claudiu,Sheppard,False,,
1205,1206,Imran,Brosed,True,25,True
1206,1207,Neculai,Malaga,False,,
1207,1208,Jorge David,Zerrouki,False,,
1208,1209,Soufian,Cedo,False,,
1209,1210,Eduardo Antonio,Saldise,False,,
1210,1211,Eutimio,Bouchikhi,False,,
1211,1212,Peio,Cinos,False,,
1212,1213,Froilan,Abdelaziz,True,15,
1213,1214,Juan Santiago,Sirvent,False,,
1214,1215,Mbarek,Carabel,True,24,True
1215,1216,Naim,Pedrayes,False,,
1216,1217,Oskar,Castelos,False,,
1217,1218,Ramon Jesus,Bennett,True,21,True
1218,1219,Victor Daniel,Udaondo,False,,
1219,1220,Jorge Carlos,Atanasio,False,,
1220,1221,Mehdi,Cernuda,True,15,
1221,1222,Ciro,Karlsson,False,,
1222,1223,Nour Eddine,Ruanova,True,24,True
1223,1224,Aron,Garcia Parrado,True,23,True
1224,1225,Joaquin Maria,Zufiria,False,,
1225,1226,Juan Julian,Valenciaga,True,23,False
1226,1227,Manolo,Cirion,True,18,
1227,1228,Luis Gabriel,Conca,False,,
1228,1229,Jorge Francisco,Durban,True,20,
1229,1230,Maximiano,Visconti,True,20,
1230,1231,Javier Alejandro,Incognito,False,,
1231,1232,Khalil,Toran,False,,
1232,1233,Nicomedes,El Hamdi,False,,
1233,1234,Abderrazak,Stana,True,25,True
1234,1235,Silvio,Baldellou,True,17,
1235,1236,Massimo,Saco,True,17,
